Length,Diameter,Height,Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1.2125,0.8625,0.4,24.6357155,5.2446575,9.0434905,9,0,1,0
1.55,1.175,0.35,29.27085875,6.350288,10.20582,15,1,0,0
1.6625,1.3125,0.3875,38.48444625,8.63242275,12.71475075,10,0,0,1
1.575,1.2,0.375,29.83784875,9.525432,8.0796075,12,1,0,0
1.1375,0.875,0.35,16.23008875,3.75630875,4.9611625,10,1,0,0
0.675,0.4875,0.1625,3.01922175,0.63786375,0.80796075,5,0,1,0
1.6875,1.3125,0.425,48.5059945,9.979024,13.4660125,9,1,0,0
1.6,1.25,0.425,35.84794275,9.56795625,8.9300925,9,1,0,0
1.3,0.9875,0.3375,17.9452335,3.67126025,4.9611625,9,0,1,0
1.6375,1.325,0.4125,36.38658325,3.55786225,11.3398,8,1,0,0
1.3375,1.0875,0.35,24.777463,6.4920355,6.22271525,8,0,0,1
0.9125,0.675,0.2125,6.30776375,1.48834875,1.871067,7,0,1,0
1.5625,1.2125,0.475,33.29648775,6.53455975,11.90679,17,1,0,0
0.9375,0.7125,0.2,6.406987,1.13398,2.05533875,7,0,1,0
0.7375,0.55,0.175,3.86970675,0.83631025,0.9922325,6,0,1,0
1.1875,0.9375,0.3125,16.669506,4.86193925,4.3941725,10,1,0,0
1.225,0.95,0.3875,16.386011,3.55786225,5.10291,9,1,0,0
1.775,1.4125,0.4875,51.5110415,13.947954,13.891255,11,1,0,0
1.15,0.85,0.3375,14.0330025,3.3168915,5.2446575,10,0,0,1
1.55,1.2125,0.3625,28.4345485,6.22271525,7.93786,11,0,0,1
1.325,0.9875,0.3125,17.67591325,3.061746,5.5281525,11,0,1,0
1.4,1.1125,0.4,25.41532675,6.16601625,6.27941425,8,0,0,1
1.1625,0.9,0.3125,12.37455675,3.04757125,4.1106775,11,0,0,1
1.3875,1.1,0.35,24.67823975,4.422522,7.2291225,9,0,0,1
1.3125,1.0375,0.375,20.00057225,4.1673765,5.6415505,10,1,0,0
0.8875,0.65,0.225,5.62737575,1.40330025,1.644271,7,0,1,0
1.7375,1.375,0.4625,47.5988105,11.38232425,11.24057675,10,1,0,0
1.5875,1.275,0.4375,34.37376875,7.3992195,10.20582,14,1,0,0
0.75,0.575,0.1875,3.6003865,0.850485,0.97805775,6,0,1,0
1.1625,0.8875,0.275,13.437663,2.84912475,3.40194,7,0,1,0
1.3625,1.1125,0.4375,24.16794875,5.3580555,8.3631025,13,1,0,0
1.0,0.7875,0.2625,8.1363065,1.0489315,3.2034935,10,0,0,1
1.6125,1.2125,0.375,32.6302745,6.56290925,8.3064035,12,1,0,0
1.65,1.3375,0.5125,40.86580425,7.86698625,13.891255,10,1,0,0
0.6875,0.4875,0.225,3.18931875,0.83631025,1.00640725,6,0,1,0
1.6125,1.3375,0.475,35.13920525,6.76135575,12.020188,10,1,0,0
0.9625,0.7,0.25,7.81028725,1.7293195,2.05533875,8,0,1,0
1.65,1.3125,0.4,36.2023115,9.0434905,11.169703,13,1,0,0
1.1375,0.8875,0.3125,15.09610875,3.572037,4.15320175,7,0,1,0
1.875,1.3875,0.5375,62.3972495,14.84096325,14.9827108,11,0,0,1
1.25,0.975,0.3375,22.15513425,4.46504625,6.76135575,9,0,0,1
0.95,0.7625,0.2625,7.9662095,1.74349425,2.551455,12,1,0,0
1.0625,0.825,0.325,12.48795475,2.65067825,4.3941725,9,0,0,1
0.65,0.5375,0.2,2.8066005,0.72291225,1.2757275,5,0,1,0
0.525,0.375,0.125,1.190679,0.35436875,0.4252425,4,0,1,0
1.5,1.15,0.3625,26.43590875,6.36446275,7.030676,8,1,0,0
1.2,0.8875,0.4,13.154168,3.005047,6.7755305,8,0,0,1
1.625,1.475,0.55,47.116869,10.716111,12.3320325,11,1,0,0
1.55,1.1875,0.4,32.02076025,7.61184075,9.355335,10,1,0,0
0.825,0.625,0.2375,5.91087075,1.11980525,1.474174,7,0,1,0
1.6625,1.3125,0.45,40.5114355,8.221355,11.3398,12,0,0,1
1.25,0.8875,0.35,14.968536,4.2240755,3.96893,9,0,0,1
1.175,0.875,0.25,13.53688625,2.50893075,4.9611625,8,0,0,1
1.75,1.3125,0.4375,49.85259575,10.24834425,13.324265,10,0,0,1
1.5,1.2,0.375,29.1716355,7.66853975,8.3631025,16,1,0,0
1.4875,1.2375,0.4625,36.4291075,6.350288,13.7495075,13,1,0,0
1.35,1.05,0.3875,20.93610575,4.309124,6.0951425,12,0,0,1
1.45,1.1,0.4,23.51591025,5.68407475,7.04485075,9,0,0,1
1.3,1.15,0.375,28.8881405,5.62737575,7.200773,7,1,0,0
1.4125,1.1125,0.3875,23.416687,5.82582225,7.01650125,10,1,0,0
0.8125,0.675,0.25,5.2446575,1.23320325,1.8427175,6,0,1,0
1.2625,1.025,0.3125,18.200379,3.7704835,4.3941725,9,0,0,1
1.8125,1.375,0.5,42.807745,12.09106175,14.41572075,9,0,0,1
1.225,0.9375,0.3375,17.36406875,2.891649,6.23689,11,1,0,0
1.625,1.2875,0.4375,41.560367,8.63242275,11.3398,10,0,0,1
1.45,1.05,0.35,19.8729995,2.891649,6.39281225,9,0,1,0
1.525,1.2,0.4625,37.03862175,8.26387925,8.221355,10,0,0,1
1.5625,1.2125,0.4,34.40211825,6.33611325,8.561549,9,0,0,1
0.95,0.75,0.25,7.10154975,1.51669825,2.19708625,8,0,0,1
1.675,1.2875,0.425,40.44056175,9.62465525,10.489315,11,1,0,0
1.55,1.275,0.45,34.9549335,7.767763,9.128539,10,1,0,0
1.625,1.2875,0.4,32.95629375,5.7549485,9.355335,17,0,1,0
1.6125,1.25,0.4375,37.94580575,8.4765005,9.8939755,11,0,0,1
1.7625,1.3875,0.5,41.63124075,9.17106325,14.74174,19,1,0,0
1.525,1.125,0.325,24.73493875,4.86193925,7.711064,11,1,0,0
1.7625,1.3625,0.45,43.64405525,10.41844125,13.16834275,13,1,0,0
1.4375,1.125,0.325,23.09066775,4.86193925,6.0384435,10,0,1,0
1.4625,1.1875,0.4,29.78114975,6.633783,8.0796075,10,0,1,0
1.375,1.0875,0.35,21.1203775,4.932813,6.42116175,9,1,0,0
1.15,0.875,0.2875,13.04077,3.16096925,3.30271675,6,1,0,0
1.0375,0.8125,0.2875,9.31281075,1.4458245,3.005047,12,0,1,0
1.05,0.8625,0.2625,12.190285,2.721552,3.685435,7,0,0,1
1.4125,1.0625,0.4,26.71940375,6.19436575,7.7961125,17,0,0,1
1.3875,1.075,0.375,22.1976585,4.97533725,7.0023265,9,0,1,0
1.3125,1.0,0.3875,20.0430965,4.55009475,6.3786375,9,0,0,1
1.7375,1.375,0.5375,55.46579675,15.3370795,16.726205,14,0,0,1
1.375,1.075,0.45,23.43086175,4.5075705,6.3786375,10,0,0,1
1.075,0.8,0.25,9.82310175,2.26796,2.551455,7,0,1,0
1.6375,1.2875,0.4,37.137845,10.4609655,9.7805775,11,0,0,1
1.525,1.175,0.425,31.70891575,6.81805475,8.788345,9,0,0,1
1.3375,0.975,0.3125,16.9813505,4.2240755,4.7910655,9,0,1,0
0.9375,0.7125,0.2375,7.1724235,1.63009625,2.62232875,9,0,0,1
1.6875,1.2875,0.375,37.194544,8.06543275,11.66581925,11,0,0,1
0.925,0.7,0.225,6.6054335,1.54504775,1.984465,11,0,1,0
1.25,0.9375,0.3,15.365429,3.288542,4.819415,9,0,1,0
1.625,1.25,0.3875,34.076099,8.88756825,8.334753,11,0,0,1
1.45,1.1625,0.4125,31.22697425,5.93922025,9.922325,11,1,0,0
1.0625,0.875,0.25,12.54465375,2.14038725,4.9611625,7,1,0,0
1.375,1.175,0.375,26.09571475,6.90310325,7.58349125,10,1,0,0
1.625,1.225,0.3875,31.808139,6.463686,8.66077225,9,1,0,0
1.1625,0.9,0.3,13.50853675,3.18931875,4.53592,10,1,0,0
0.775,0.5625,0.175,2.99087225,0.4252425,1.13398,5,0,1,0
0.4375,0.3125,0.125,0.66621325,0.09922325,0.226796,5,0,1,0
1.7875,1.3,0.45,45.3592,9.99319875,12.6155275,12,0,0,1
1.7,1.4,0.4125,46.4648305,7.95203475,13.04077,15,1,0,0
1.3875,1.1125,0.3375,23.700182,4.60679375,7.7961125,13,0,0,1
1.1875,0.9,0.25,12.14776075,2.8066005,3.175144,7,0,0,1
0.925,0.6875,0.25,6.30776375,0.737087,2.26796,8,1,0,0
1.6125,1.325,0.4875,39.405805,8.34892775,10.58853825,10,0,0,1
1.125,0.8875,0.2875,13.551061,3.35941575,4.3941725,10,0,0,1
1.5625,1.2125,0.3375,36.92522375,7.58349125,10.21999475,14,1,0,0
1.525,1.1625,0.375,27.22969475,4.89028875,8.107957,9,0,1,0
0.875,0.65,0.1875,5.10291,0.69456275,1.5592225,5,0,1,0
0.7,0.525,0.1625,2.56562975,0.56699,0.850485,5,0,0,1
1.5875,1.2375,0.4375,34.3312445,7.72523875,9.1568885,9,1,0,0
1.4875,1.1875,0.4125,32.545226,6.066793,10.489315,10,1,0,0
1.325,1.0625,0.425,26.9036755,6.78970525,7.881161,17,1,0,0
1.2375,1.0,0.3625,16.386011,3.69960975,4.66349275,8,0,1,0
1.4125,1.1375,0.3875,26.52095725,5.1879585,7.37087,11,0,0,1
1.425,1.1125,0.3875,20.7801835,4.5075705,6.6621325,14,1,0,0
1.4,1.075,0.375,24.79163775,4.5642695,6.23689,8,1,0,0
1.2125,0.9125,0.35,12.68640125,2.62232875,6.53455975,8,0,1,0
1.225,0.9875,0.3,19.107563,3.50116325,5.2446575,9,0,0,1
0.95,0.7125,0.2125,6.7188315,1.14815475,1.984465,6,0,1,0
0.8375,0.65,0.225,5.57067675,1.1623295,1.587572,7,0,1,0
1.475,1.1625,0.375,28.2644515,6.973977,9.63883,12,1,0,0
1.1625,0.875,0.325,14.004653,2.9199985,4.3941725,18,1,0,0
1.2875,0.9625,0.3125,16.215914,4.06815325,4.6776675,7,0,1,0
1.325,1.0375,0.4,22.1976585,4.479221,6.9456275,15,1,0,0
1.3,1.0625,0.375,23.0481435,5.71242425,6.520385,10,1,0,0
1.3,1.0375,0.4,16.8679525,4.025629,7.37087,15,0,1,0
1.25,1.0,0.3,17.463292,4.0539785,5.48562825,8,0,1,0
1.3,1.025,0.3,16.8679525,3.1467945,5.386405,8,0,1,0
1.65,1.2875,0.5,46.67745175,11.963489,11.3681495,11,0,0,1
1.4625,1.15,0.375,28.44872325,5.96756975,7.12989925,11,1,0,0
1.5375,1.2875,0.425,32.31843,6.36446275,11.90679,16,1,0,0
0.95,0.7,0.2125,7.75358825,1.7293195,2.4097075,6,0,1,0
1.525,1.2125,0.4125,30.94347925,6.90310325,9.355335,18,1,0,0
1.125,0.8875,0.2875,12.43125575,3.061746,3.18931875,11,0,1,0
0.95,0.6875,0.2375,7.10154975,1.85689225,2.1262125,6,0,1,0
1.1,0.8625,0.425,11.58077075,2.33883375,4.29494925,12,1,0,0
1.4875,1.175,0.625,36.3724085,7.01650125,12.6155275,14,1,0,0
0.8375,0.65,0.225,5.20213325,0.680388,1.8427175,11,0,1,0
1.425,1.1,0.3,22.7646485,4.32329875,6.633783,9,1,0,0
1.4375,1.125,0.3875,26.875326,5.839997,7.3425205,7,0,0,1
1.75,1.4125,0.4375,52.63084675,11.15552825,15.30873,10,0,0,1
1.8125,1.375,0.55,58.10230025,12.48795475,18.5689225,10,0,1,0
1.3875,1.1,0.3625,24.097075,4.77689075,6.520385,8,0,0,1
1.6,1.1875,0.4375,32.72949775,9.6671795,8.164656,9,1,0,0
1.1375,0.9125,0.275,10.9145575,1.304077,3.81300775,13,1,0,0
1.3,1.0125,0.35,16.37183625,4.1106775,5.0745605,11,0,1,0
0.7375,0.575,0.2125,3.5436875,0.80796075,1.2190285,8,0,0,1
1.55,1.225,0.3875,31.18445,7.01650125,8.788345,9,0,0,1
1.2125,0.9375,0.325,17.08057375,3.64291075,4.53592,7,0,1,0
1.45,1.1,0.375,29.66775175,6.19436575,7.92368525,10,0,0,1
1.5625,1.2375,0.4625,39.22153325,8.51902475,9.7805775,11,0,0,1
0.5875,0.45,0.15,1.644271,0.41106775,0.510291,6,0,1,0
1.4,1.0625,0.3375,24.0687255,6.2652395,7.49844275,10,0,0,1
1.425,1.0875,0.35,24.33804575,5.556502,6.50621025,8,1,0,0
1.375,1.025,0.3125,21.55979475,4.63514325,5.5281525,14,0,0,1
1.525,1.1875,0.425,29.10076175,6.61960825,8.60407325,10,0,0,1
1.15,0.875,0.275,11.3398,2.3530085,3.41611475,7,0,1,0
1.5625,1.2625,0.4375,32.0632845,6.42116175,9.1568885,8,0,0,1
0.8125,0.6,0.2125,4.9044635,1.077281,1.417475,7,0,0,1
1.55,1.2,0.4125,30.40483875,6.6621325,8.845044,9,0,0,1
1.65,1.325,0.4625,38.22930075,6.9456275,13.891255,12,1,0,0
1.0375,0.7625,0.2625,10.21999475,2.324659,2.83495,10,1,0,0
1.3625,1.1,0.35,23.79940525,5.40057975,6.76135575,11,0,0,1
1.85,1.4125,0.5125,60.0725905,14.69921575,13.664459,12,1,0,0
1.4,1.1,0.4,31.51046925,7.89533575,7.37087,10,0,0,1
1.5125,1.1875,0.3625,28.87396575,6.3786375,7.654365,15,1,0,0
1.3125,0.975,0.2625,16.0741665,3.04757125,4.53592,8,0,1,0
1.65,1.4125,0.4875,49.90929475,9.25611175,14.17475,16,1,0,0
0.85,0.65,0.2,5.6699,1.57339725,1.5592225,6,0,1,0
1.4,1.1375,0.475,20.241543,3.6570855,7.7961125,9,1,0,0
1.55,1.2375,0.45,35.59279725,7.200773,10.0640725,12,0,0,1
1.1625,0.9,0.2625,14.118051,3.288542,3.96893,15,0,1,0
1.6375,1.375,0.45,36.117263,7.9662095,10.3475675,10,0,0,1
1.5625,1.2375,0.45,30.65998425,7.200773,8.88756825,10,0,0,1
0.6375,0.45,0.1625,2.2396105,0.396893,0.7087375,5,0,0,1
1.7,1.4,0.4875,47.173568,10.92873225,15.4504775,11,1,0,0
1.575,1.225,0.4125,34.03357475,7.7394135,8.334753,10,0,0,1
0.85,0.6125,0.2125,5.71242425,1.077281,1.5025235,6,0,1,0
1.1,0.875,0.275,12.99824575,2.50893075,3.685435,9,0,0,1
0.8375,0.6,0.2375,4.819415,1.1056305,1.5592225,9,0,1,0
0.6875,0.4375,0.225,6.56290925,1.6159215,1.99863975,5,0,1,0
0.625,0.475,0.1625,2.36718325,0.4252425,0.7087375,5,0,1,0
1.325,1.0875,0.4,25.0326085,4.649318,9.4970825,15,0,0,1
1.3125,1.0125,0.325,20.36911575,5.59902625,4.9611625,8,0,0,1
0.5,0.3625,0.0625,0.97805775,0.21262125,0.283495,5,0,1,0
0.5875,0.4,0.15,1.54504775,0.26932025,0.4252425,4,0,0,1
1.775,1.4375,0.4375,44.0834725,10.50348975,14.74174,15,1,0,0
1.15,0.8375,0.275,12.587178,2.11203775,3.118445,8,0,1,0
1.1,0.9125,0.275,12.65805175,2.5231055,3.21766825,9,0,1,0
1.5875,1.25,0.45,36.61337925,7.64019025,10.489315,9,0,0,1
1.5,1.2,0.425,26.01066625,6.30776375,8.221355,8,0,1,0
1.1625,0.925,0.3,12.37455675,2.31048425,4.1673765,9,0,1,0
0.9875,0.675,0.25,8.46232575,1.7293195,2.324659,5,0,1,0
1.4,1.0875,0.4625,31.354547,6.90310325,9.355335,15,1,0,0
1.6375,1.3125,0.4,41.39027,8.8166945,11.4815475,11,0,0,1
1.3,0.975,0.3,18.24290325,4.4508715,4.5642695,7,0,0,1
1.6625,1.25,0.425,36.78347625,8.2497045,10.19164525,9,0,1,0
1.425,1.0875,0.375,23.51591025,4.422522,6.9456275,10,1,0,0
1.15,0.9375,0.3,13.93377925,2.494756,4.819415,7,1,0,0
1.925,1.5125,0.4375,58.13064975,14.911837,10.0640725,11,0,0,1
1.025,0.8125,0.3,10.61688775,2.2963095,3.5436875,12,0,0,1
1.3875,1.0875,0.3625,19.7737763,4.46504625,6.80388,11,0,1,0
1.575,1.275,0.4625,35.0116325,9.8939755,8.68912175,11,1,0,0
0.9625,0.75,0.25,7.72523875,1.6159215,2.26796,6,1,0,0
1.4625,1.1625,0.4,27.08794725,6.690482,7.5126175,7,0,0,1
1.675,1.3375,0.475,47.3153155,8.32057825,14.401546,11,0,0,1
0.975,0.7375,0.25,7.9095105,1.6726205,2.26796,7,0,1,0
1.55,1.25,0.45,39.44832925,7.92368525,9.412034,11,0,0,1
1.45,1.1125,0.3375,23.076493,5.42892925,6.23689,9,0,0,1
1.2,0.925,0.325,16.68368075,4.26659975,4.52174525,15,1,0,0
1.375,1.0375,0.3625,22.15513425,4.53592,6.27941425,8,0,1,0
1.3875,1.0875,0.3375,24.323871,4.49339575,8.221355,15,0,0,1
1.55,1.35,0.4125,32.2900805,6.90310325,10.1207715,11,1,0,0
1.4625,1.15,0.4125,29.993771,7.087375,8.334753,9,1,0,0
1.6375,1.2625,0.475,38.22930075,7.78193775,12.0485375,12,1,0,0
1.3125,0.9875,0.3,17.236496,3.95475525,3.98310475,8,0,1,0
1.3,0.9875,0.3125,23.00561925,4.706017,5.6699,7,0,0,1
1.65,1.325,0.45,43.02036625,8.561549,11.3681495,10,1,0,0
1.5375,1.1375,0.325,27.45649075,5.159609,7.52679225,10,0,0,1
1.175,0.925,0.2625,13.22504175,2.87747425,4.3941725,10,0,0,1
0.9625,0.75,0.3125,9.7238785,2.08368825,2.2963095,7,0,1,0
1.0375,0.8125,0.25,8.8733935,1.77184375,2.73572675,7,0,1,0
1.325,1.0625,0.375,24.08290025,6.577084,5.726599,8,1,0,0
1.5,1.1375,0.3875,26.7902775,5.91087075,7.087375,8,0,0,1
1.525,1.2125,0.375,35.16755475,8.26387925,8.74582075,12,1,0,0
0.975,0.75,0.225,8.66077225,1.82854275,2.4097075,9,0,0,1
1.3875,1.1375,0.3375,23.7285315,4.8477645,6.6621325,9,0,0,1
0.875,0.6625,0.225,5.25883225,1.17650425,1.70097,7,1,0,0
0.85,0.6375,0.2375,6.0384435,0.963883,1.984465,9,0,0,1
1.7125,1.3,0.375,38.93803825,8.3064035,9.07184,11,0,0,1
1.6,1.2875,0.4125,38.8104655,9.68135425,10.149121,10,0,0,1
1.7375,1.3625,0.4625,44.55123925,10.87203325,12.77144975,13,0,0,1
1.5875,1.3,0.4125,38.00250475,8.391452,11.679994,11,1,0,0
1.2375,1.0375,0.4125,21.21960075,3.798833,8.0796075,13,0,0,1
1.2625,0.975,0.375,19.4194075,3.7137845,4.422522,8,0,1,0
1.625,1.3,0.4875,46.13881125,11.07047975,12.246984,11,1,0,0
1.5875,1.1875,0.425,33.83512825,7.64019025,10.39009175,10,0,0,1
1.625,1.2875,0.45,37.74735925,9.8372765,11.4815475,13,0,0,1
1.1625,0.875,0.35,16.31513725,4.26659975,5.386405,15,0,0,1
1.3375,1.05,0.375,19.83047525,4.3374735,6.80388,12,0,0,1
1.3375,1.0375,0.425,24.9192105,5.57067675,8.0796075,10,1,0,0
1.5125,1.175,0.4125,34.91240925,7.427569,8.29222875,11,0,0,1
1.6375,1.225,0.4,34.132798,7.41339425,9.14271375,9,1,0,0
0.975,0.75,0.2375,9.25611175,1.63009625,2.5231055,7,0,1,0
1.2625,1.0,0.375,21.9708625,4.4508715,5.2446575,7,0,0,1
1.525,1.2125,0.425,28.98736375,6.81805475,10.20582,12,0,0,1
1.425,1.1375,0.375,31.3828965,7.2291225,7.654365,8,1,0,0
1.4125,1.1,0.375,24.4656185,4.2240755,7.654365,9,1,0,0
1.2375,0.9375,0.2875,16.31513725,3.24601775,3.95475525,8,0,1,0
1.3375,1.0,0.375,34.699788,7.7961125,8.15048125,10,1,0,0
1.5,1.1875,0.375,32.034935,5.556502,8.6465975,9,1,0,0
1.8875,1.4375,0.5,58.7685135,13.19669225,13.60776,11,1,0,0
1.525,1.175,0.375,32.95629375,7.314171,8.74582075,11,0,0,1
1.6375,1.3125,0.475,38.54114525,9.11436425,11.29727575,10,1,0,0
1.75,1.3625,0.4625,45.74191825,11.43902325,10.44679075,11,0,0,1
1.5125,1.225,0.45,34.7848365,8.1363065,9.922325,18,0,0,1
1.075,0.8,0.275,10.41844125,2.891649,2.9766975,8,0,1,0
1.1625,0.8875,0.225,12.26115875,2.097863,3.61456125,9,0,1,0
1.425,1.125,0.3375,22.509503,4.01145425,6.9456275,8,0,1,0
1.2375,0.9375,0.35,14.004653,2.76407625,5.4147545,8,0,1,0
0.7875,0.625,0.225,5.7549485,1.0489315,2.25378525,11,0,0,1
1.675,1.3125,0.425,39.70347475,8.57572375,10.9712565,9,0,0,1
1.575,1.1375,0.375,32.07745925,7.78193775,8.6465975,9,0,0,1
1.5125,1.1375,0.4,31.79396425,7.7394135,7.6827145,10,0,0,1
1.3875,1.1,0.35,23.983677,4.86193925,7.75358825,10,1,0,0
1.525,1.2,0.375,34.0194,6.95980225,7.93786,14,0,0,1
1.4375,1.175,0.4625,27.9242575,6.16601625,10.0640725,10,0,0,1
1.0875,0.875,0.2625,11.89261525,2.84912475,3.685435,7,1,0,0
1.55,1.25,0.425,32.545226,6.23689,9.39785925,10,1,0,0
1.45,1.1625,0.375,25.69882175,5.57067675,8.221355,8,0,0,1
1.7875,1.4125,0.6,62.35472525,13.1825175,25.0893075,17,1,0,0
1.3125,1.0125,0.2875,20.41164,5.42892925,5.6699,14,1,0,0
1.5375,1.2,0.4125,32.92794425,8.5331995,8.6465975,10,1,0,0
0.8625,0.625,0.225,5.7549485,1.6726205,1.5592225,6,1,0,0
1.5875,1.2875,0.4125,34.8415355,8.43397625,10.02154825,10,0,0,1
1.3125,1.0125,0.3625,19.74542675,4.35164825,5.953395,8,0,1,0
1.025,0.7625,0.25,10.2908685,1.8427175,3.118445,11,1,0,0
1.3875,1.0625,0.45,24.8058125,5.68407475,7.2291225,11,0,1,0
0.7875,0.5875,0.1875,3.64291075,0.793786,1.14815475,4,0,1,0
0.7375,0.55,0.2125,3.64291075,0.7654365,1.03475675,5,0,1,0
1.1875,0.9375,0.375,15.8473705,3.44446425,5.51397775,12,1,0,0
1.025,0.75,0.2875,7.35669525,1.45999925,2.26796,10,0,1,0
1.25,0.95,0.3,16.34348675,3.8271825,4.1106775,9,0,0,1
1.6125,1.2875,0.4625,41.40444475,8.94426725,11.623295,19,0,0,1
1.575,1.2125,0.425,37.43551475,9.7805775,9.7805775,9,1,0,0
1.6875,1.35,0.525,45.1607535,9.015141,12.757275,11,1,0,0
1.0125,0.8125,0.275,10.13494625,2.05533875,3.118445,12,1,0,0
1.55,1.2625,0.4625,43.30386125,10.432616,9.922325,13,0,0,1
0.9375,0.6625,0.2375,5.556502,1.190679,1.65844575,5,0,1,0
1.1375,0.8625,0.375,16.42853525,3.5436875,6.0951425,13,0,0,1
1.0625,0.7875,0.25,10.6877615,2.041164,2.9766975,6,0,1,0
1.075,0.85,0.3,11.0846545,2.6932025,3.98310475,7,1,0,0
1.0375,0.8,0.25,8.51902475,1.63009625,2.948348,11,0,0,1
1.1875,0.85,0.2625,12.85649825,2.26796,4.15320175,9,0,1,0
1.1,0.875,0.3375,12.3320325,2.3530085,3.5436875,12,0,1,0
1.525,1.125,0.4,32.205032,8.8166945,8.50485,9,1,0,0
1.125,0.9,0.2625,13.36678925,2.65067825,4.2240755,9,1,0,0
1.6375,1.25,0.55,38.5269705,9.22776225,11.4815475,13,1,0,0
1.2125,0.95,0.375,17.1514475,3.96893,5.10291,15,1,0,0
1.25,0.9375,0.3,14.9968855,3.4869885,4.53592,8,0,1,0
1.4375,1.1375,0.3625,33.0271675,6.44951125,8.50485,14,0,0,1
1.3125,0.9625,0.325,17.2081465,3.5436875,5.5281525,8,0,1,0
1.4375,1.175,0.3875,31.638042,6.747181,9.63883,10,1,0,0
1.325,1.075,0.325,19.97222275,4.01145425,5.3580555,9,0,1,0
1.425,1.15,0.3375,27.76833525,7.15824875,7.52679225,9,1,0,0
1.425,1.1625,0.4,25.33027825,7.29999625,7.4559185,10,1,0,0
0.7,0.5,0.1875,3.47281375,0.32601925,0.9922325,5,0,1,0
0.9875,0.7375,0.25,8.3064035,1.757669,2.324659,7,0,1,0
1.375,1.1125,0.3125,19.050864,3.86970675,5.953395,11,0,1,0
1.1375,0.875,0.3,13.70698325,4.082328,4.53592,11,0,0,1
0.3875,0.275,0.1,0.43941725,0.0850485,0.1417475,3,0,0,1
0.7375,0.575,0.2,4.60679375,1.417475,1.09145575,5,0,1,0
1.875,1.375,0.45,53.6656035,11.2547515,12.6155275,11,0,0,1
1.2625,1.0125,0.4,19.37688325,4.1106775,6.0951425,10,1,0,0
1.5625,1.2875,0.45,38.22930075,7.144074,11.12717875,14,1,0,0
1.5875,1.225,0.4,31.2127995,5.28718175,9.79475225,10,0,0,1
1.075,0.8375,0.2875,11.509897,2.65067825,3.8271825,8,0,0,1
1.3,0.9625,0.35,18.69649525,5.76912325,4.53592,9,0,0,1
1.5125,1.225,0.45,33.0838665,8.221355,10.61688775,9,0,0,1
1.625,1.3,0.525,47.58463575,8.731646,13.04077,11,0,0,1
1.3,1.0,0.3,18.46969925,5.71242425,4.6776675,15,1,0,0
1.625,1.275,0.4375,38.271825,8.94426725,11.01378075,10,1,0,0
1.625,1.3125,0.4125,35.096681,7.04485075,8.51902475,9,1,0,0
0.4,0.275,0.0625,0.510291,0.15592225,0.1417475,3,0,1,0
1.05,0.8375,0.2875,10.4609655,2.0128145,3.40194,8,0,0,1
1.1875,0.875,0.275,12.94154675,2.8066005,3.685435,6,0,1,0
1.275,0.975,0.3375,17.95940825,5.0745605,5.6699,9,1,0,0
1.525,1.15,0.3625,31.70891575,8.34892775,8.46232575,10,1,0,0
1.45,1.1125,0.3625,25.174356,5.14543425,6.87475375,8,1,0,0
1.15,0.8875,0.35,13.99047825,3.7704835,3.2601925,13,0,1,0
1.4875,1.1625,0.375,30.51823675,6.23689,8.1363065,9,1,0,0
1.35,1.0625,0.325,23.11901725,3.86970675,6.973977,11,0,1,0
1.625,1.25,0.35,35.096681,6.67630725,9.07184,8,0,0,1
1.625,1.2875,0.4875,39.70347475,10.20582,12.47378,13,1,0,0
1.0625,0.85,0.25,10.5176645,2.45223175,3.2601925,8,0,1,0
0.9,0.7,0.2625,5.6415505,1.2757275,2.26796,9,0,1,0
1.55,1.1875,0.4,25.7129965,4.7343665,8.71747125,11,0,1,0
1.4625,1.15,0.4125,31.56716825,6.64795775,7.767763,10,0,0,1
1.6875,1.275,0.4625,41.7588135,8.57572375,12.03436275,11,1,0,0
1.7,1.3625,0.4625,47.400364,10.319218,13.60776,11,0,0,1
1.6375,1.25,0.45,40.12871725,8.901743,12.6155275,18,1,0,0
1.375,1.0125,0.375,26.18076325,6.05261825,6.80388,7,0,0,1
1.325,1.1,0.3375,22.21183325,4.86193925,6.19436575,9,1,0,0
1.625,1.275,0.4375,40.993377,7.66853975,12.757275,12,0,0,1
1.5625,1.175,0.3875,33.89182725,5.82582225,8.91591775,12,0,1,0
0.95,0.75,0.25,8.107957,1.587572,2.551455,7,0,1,0
1.5125,1.1875,0.4375,39.179009,6.59125875,11.29727575,10,1,0,0
1.2,0.925,0.25,14.55746825,2.87747425,3.8271825,8,0,0,1
1.7,1.35,0.525,50.70308075,11.566596,12.3887315,13,0,0,1
1.5375,1.1375,0.375,26.46425825,7.0023265,7.41339425,10,0,0,1
0.9625,0.7125,0.2625,8.23552975,1.94194075,2.48058125,12,0,0,1
1.1,0.8625,0.3,10.3475675,2.3530085,3.118445,7,0,1,0
1.1375,0.9125,0.2375,14.571643,2.8632995,4.252425,15,0,0,1
1.45,1.125,0.3625,28.42037375,5.59902625,6.50621025,8,0,0,1
1.5625,1.175,0.4375,33.4240605,7.314171,7.6827145,9,0,0,1
1.525,1.2375,0.4625,32.6869735,8.23552975,6.9456275,8,1,0,0
